GBIFusageKey,country,prefName,state,classification,taxonLevel,family,englishName,synonyms
2705484,Canada,Glyceria maxima,British Columbia,NA,species,Poaceae,"Reed Mannagrass, Reed Sweet Grass, Reed Sweet-Grass, Reed-Meadow Grass, Water-Meadow Grass, Rough Mannagrass, English Watergrass, Giant Mannagrass, Great Water Grass, Reed Meadowgrass, Tall Glyceria","Catabrosa hydrophila, Exydra aquatica, Festuca aquatica, Glyceria altissima, Glyceria aquatica, Glyceria aquatica lutescens, Glyceria aquatica multiflora, Glyceria aquatica nigra, Glyceria aquatica pauciflora, Glyceria aquatica densiflora, Glyceria aquatica umbrosa, Glyceria aquatica flavescens, Glyceria aquatica laxa, Glyceria aquatica pallens, Glyceria aquatica scabra, Glyceria arundinacea, Glyceria maxima acuta, Glyceria maxima scabra, Glyceria maxima micrantha, Glyceria spectabilis, Glyceria spectabilis acuta, Glyceria spectabilis laevis, Glyceria spectabilis scabra, Glyceria spectabilis vivipara, Heleochloa aquatica, Hydrochloa aquatica, Hydropoa aquatica, Hydropoa spectabilis, Melica aquatica, Molinia maxima, Panicularia aquatica, Poa altissima, Poa aquatica, Poa aquatica vivipara"
2705565,Canada,Paspalum dilatatum,federal,Noxious weed,species,Poaceae,"Dallis-Grass, Dallisgrass, Tall Paspalum, Dallis Grass, Caterpillar Grass, Water Grass","Digitaria dilatata, Panicum platense, Paspalum dilatatum paucispica, Paspalum dilatatum decumbens, Paspalum dilatatum dilatatum, Paspalum dilatatum flavescens, Paspalum dilatatum sacchariferum, Paspalum dilatatum eriophorum, Paspalum eriophorum, Paspalum lanatum, Paspalum moluccanum, Paspalum ovatum, Paspalum ovatum grandiflorum, Paspalum ovatum ovatum, Paspalum pedunculare, Paspalum platense, Paspalum selloi"
2705565,Canada,Paspalum dilatatum,federal,Class 1 Prohibited noxious weed seeds,species,Poaceae,"Dallis-Grass, Dallisgrass, Tall Paspalum, Dallis Grass, Caterpillar Grass, Water Grass","Digitaria dilatata, Panicum platense, Paspalum dilatatum paucispica, Paspalum dilatatum decumbens, Paspalum dilatatum dilatatum, Paspalum dilatatum flavescens, Paspalum dilatatum sacchariferum, Paspalum dilatatum eriophorum, Paspalum eriophorum, Paspalum lanatum, Paspalum moluccanum, Paspalum ovatum, Paspalum ovatum grandiflorum, Paspalum ovatum ovatum, Paspalum pedunculare, Paspalum platense, Paspalum selloi"
2705666,Canada,Taeniatherum caput-medusa,Alberta,Prohibited noxious,species,Poaceae,"Medusa's-Head, Medusahead, Medusahead-Rye","Cuviera aspera, Cuviera bobartii, Cuviera caput-medusae, Cuviera caput-medusae aspera, Cuviera crinita, Elymus asper, Elymus caput-medusae, Elymus caput-medusae bobartii, Elymus caput-medusae crinitus, Elymus caput-medusae asper, Elymus caputmedusae pubivaginatus, Elymus caputmedusae bobartii, Elymus caputmedusae crinitus, Elymus caputmedusae asper, Elymus crinitus, Elymus crinitus major, Elymus crinitus microstachyus, Elymus crinitus minor, Elymus crinitus siculus, Elymus intermedius, Elymus montanus, Elymus platatherus, Hordelymus asper, Hordelymus caput-medusae, Hordelymus caput-medusae asper, Hordelymus caput-medusae crinitus, Hordeum asperum, Hordeum bobartii, Hordeum caput-medusae, Hordeum caput-medusae asperum, Hordeum caputmedusae crinitum, Hordeum caputmedusae asperum, Hordeum crinitum, Hordeum intermedium, Hordeum intermedium intercedens, Hordeum intermedium intermedium, Hordeum oligostachyum, Leptothrix caput-medusae, Leptothrix crinita, Taeniatherum asperum, Taeniatherum caput-medusae asperum, Taeniatherum caput-medusae caput-medusae, Taeniatherum caput-medusae crinitum, Taeniatherum caputmedusae asper, Taeniatherum crinitum, Taeniatherum crinitum caput-medusae"
2705666,Canada,Taeniatherum caput-medusae,federal,Class 1 Prohibited noxious weed seeds,species,Poaceae,"Medusa's-Head, Medusahead, Medusahead-Rye","Cuviera aspera, Cuviera bobartii, Cuviera caput-medusae, Cuviera caput-medusae aspera, Cuviera crinita, Elymus asper, Elymus caput-medusae, Elymus caput-medusae bobartii, Elymus caput-medusae crinitus, Elymus caput-medusae asper, Elymus caputmedusae pubivaginatus, Elymus caputmedusae bobartii, Elymus caputmedusae crinitus, Elymus caputmedusae asper, Elymus crinitus, Elymus crinitus major, Elymus crinitus microstachyus, Elymus crinitus minor, Elymus crinitus siculus, Elymus intermedius, Elymus montanus, Elymus platatherus, Hordelymus asper, Hordelymus caput-medusae, Hordelymus caput-medusae asper, Hordelymus caput-medusae crinitus, Hordeum asperum, Hordeum bobartii, Hordeum caput-medusae, Hordeum caput-medusae asperum, Hordeum caputmedusae crinitum, Hordeum caputmedusae asperum, Hordeum crinitum, Hordeum intermedium, Hordeum intermedium intercedens, Hordeum intermedium intermedium, Hordeum oligostachyum, Leptothrix caput-medusae, Leptothrix crinita, Taeniatherum asperum, Taeniatherum caput-medusae asperum, Taeniatherum caput-medusae caput-medusae, Taeniatherum caput-medusae crinitum, Taeniatherum caputmedusae asper, Taeniatherum crinitum, Taeniatherum crinitum caput-medusae"
2706052,Canada,Hordeum jubatum,Manitoba,Tier 3,species,Poaceae,"Foxtail Barley, Squirreltail, Foxtail, Squirrel-Tail Barley, Squirreltail Barley, Squirreltail Grass, Wild Barley","Critesion adscendens, Critesion geniculatum, Critesion jubatum, Critesion jubatum jubatum, Elymus crinitus, Elymus jubatus, Hordeum adscendens, Hordeum caespitosum, Hordeum jubatum intermedium, Hordeum jubatum caespitosum, Hordeum jubatum jubatum, Hordeum jubatum normale, Hordeum jubatum pampeanum, Hordeum jubatum tomentellum, Hordeum pampeanum, Hordeum pubiflorum pampeanum"
2706195,Canada,Milium vernale,federal,Class 1 Prohibited noxious weed seeds,species,Poaceae,"Early Millet, Spring Milletgrass, Spring Millet, Spring Millet Grass, Vernal Millet Grass","Agrostis vernalis, Milium alexeenkoi, Milium intermedium, Milium montianum, Milium scabrum, Milium vernale alexeenkoi, Milium vernale intermedium, Milium vernale montianum, Milium vernale scabrum, Milium vernale tzvelevii, Milium vernum"
2706225,Canada,Lolium persicum,Saskatchewan,Noxious Weeds,species,Poaceae,"Persian Darnel, Persian Ryegrass","Lolium dorei, Lolium dorei dorei, Lolium dorei laeve, Lolium dorei laevis, Lolium temulentum gracile"
2706225,Canada,Lolium persicum,federal,Class 3 Secondary noxious weed seeds,species,Poaceae,"Persian Darnel, Persian Ryegrass","Lolium dorei, Lolium dorei dorei, Lolium dorei laeve, Lolium dorei laevis, Lolium temulentum gracile"
2706242,Canada,Lolium temulentum,Saskatchewan,Prohibited Weeds,species,Poaceae,"Bearded Darnel, Bearded Ryegrass, Darnel, Darnel Drake, Darnel Ryegrass, Drake Darnel, Drunken Darnel, Poison Darnel","Bromus temulentus, Craepalia temulenta, Festuca temulenta, Loliola pratensis, Lolium aegyptiacum, Lolium album, Lolium annuum, Lolium arvense, Lolium arvense geniculatum, Lolium arvense hostii, Lolium arvense liniforme, Lolium arvense major, Lolium arvense majus, Lolium arvense minor, Lolium arvense minus, Lolium arvense muticum, Lolium arvense speciosum, Lolium asperum, Lolium berteronianum, Lolium cuneatum, Lolium decipiens, Lolium giganteum, Lolium gracile, Lolium gussonei, Lolium infelix, Lolium longiglume, Lolium lucidum, Lolium maximum, Lolium multiflorum, Lolium pseudolinicola, Lolium remotum asperum, Lolium robustum, Lolium speciosum, Lolium speciosum scabrum, Lolium temulentum arvense, Lolium temulentum laeve, Lolium temulentum leve, Lolium temulentum macrochaeton, Lolium temulentum muticum, Lolium temulentum robustum, Lolium temulentum speciosum, Lolium temulentum temulentum, Lolium temulentum cuneatum, Lolium temulentum gracile, Lolium temulentum gussonei, Lolium temulentum agricolum, Lolium temulentum album, Lolium temulentum aristatum, Lolium temulentum brevisetum, Lolium temulentum decipiens, Lolium temulentum dissitum, Lolium temulentum laevigatum, Lolium temulentum leptochaeton, Lolium temulentum longisetum, Lolium temulentum maximum, Lolium temulentum robustissimum, Lolium temulentum scabrum, Lolium temulentum semiglabrum, Lolium temulentum subbivalve, Lolium temulentum submuticum, Lolium triticoides"
2714818,Canada,Cyperus rotundus,British Columbia,NA,species,Cyperaceae,"Java-Grass, Nutgrass, Nutgrass Flatsedge, Purple Nutsedge, Coco-Grass, Cocograss, Ground-Almond, Nut Sedge, Nut-Grass, Purple Nut Sedge, Purple Nut-Grass, Red Nut Sedge","Chlorocyperus rotundus, Cyperus agrestis, Cyperus badius inconspicuus, Cyperus bicolor, Cyperus bulbosostolonifer, Cyperus bulbosostoloniferus, Cyperus comosus, Cyperus curvatus, Cyperus elongatus, Cyperus fenzelianus, Cyperus herbicavus, Cyperus hexastachyos, Cyperus hexastachyus, Cyperus hildra, Cyperus hydra, Cyperus inconspicuus, Cyperus laevissimus, Cyperus leptostachyus, Cyperus longus, Cyperus maritimus, Cyperus merkeri, Cyperus micreilema, Cyperus ochreoides, Cyperus odoratus, Cyperus officinalis, Cyperus oliganthus, Cyperus olivaris, Cyperus olivaris brevibracteatus, Cyperus pallescens, Cyperus patulus, Cyperus platystachys, Cyperus procerulus, Cyperus proteinolepis, Cyperus pseudovariegatus, Cyperus purpureovariegatus, Cyperus radicosus, Cyperus rotundus comosus, Cyperus rotundus contractus, Cyperus rotundus depallescens, Cyperus rotundus inconspicuus, Cyperus rotundus latifolius, Cyperus rotundus latimarginatus, Cyperus rotundus acutus, Cyperus rotundus amaliae, Cyperus rotundus brevibracteatus, Cyperus rotundus carinalis, Cyperus rotundus carinatus, Cyperus rotundus centiflorus, Cyperus rotundus divaricatus, Cyperus rotundus elongatus, Cyperus rotundus hydra, Cyperus rotundus macrostachyus, Cyperus rotundus major, Cyperus rotundus merkeri, Cyperus rotundus pallidus, Cyperus rotundus pendulus, Cyperus rotundus platystachys, Cyperus rotundus procerula, Cyperus rotundus pseudotuberosus, Cyperus rotundus quimoyensis, Cyperus rotundus rotundus, Cyperus rotundus salsolus, Cyperus rotundus spadiceus, Cyperus rotundus subcapitatus, Cyperus rotundus taylorii, Cyperus rotundus tetrastachyos, Cyperus rotundus pseudesculentus"
2716226,Canada,Cyperus esculentus,Alberta,Prohibited noxious,species,Cyperaceae,"Chufa (Edible Variety), Chufa, Earth Almond, Ground Almond, Nut Grass, Water Grass, Yellow Nut Sedge, Earth-Almond, Edible Cyperus, Tigernut, Water-Grass, Yellow Nut-Grass, Yellow Nutgrass, Yellow Nutgrass,, Yellow Nutsedge, Perennial Yellow Flatsedge, Earth Nut, Tiger Nut","Chlorocyperus aureus, Chlorocyperus esculentus, Chlorocyperus phymatodes, Cyperus aureus, Cyperus aureus esculentus, Cyperus bahiensis, Cyperus buchananii, Cyperus bulamensis, Cyperus chrysostachys, Cyperus damiettensis, Cyperus esculentus angustispicatus, Cyperus esculentus esculentus, Cyperus esculentus evolutus, Cyperus esculentus macrostachyus, Cyperus esculentus princeps, Cyperus esculentus aureus, Cyperus esculentus cyclolepis, Cyperus esculentus heermannii, Cyperus esculentus helodes, Cyperus esculentus leptostachyus, Cyperus esculentus lutescens, Cyperus esculentus phymatodes, Cyperus esculentus sativus, Cyperus esculentus sprucei, Cyperus fulvescens, Cyperus gracilescens, Cyperus gracilis, Cyperus heermannii, Cyperus helodes, Cyperus hydra, Cyperus lutescens, Cyperus lutescens fulvescens, Cyperus melanorhizus, Cyperus melinorhizus, Cyperus nervosus, Cyperus officinalis, Cyperus pallidus, Cyperus phymatodes, Cyperus phymatodes heermannii, Cyperus repens, Cyperus ruficomus, Cyperus scirpoides, Cyperus sieberianus, Cyperus tenoreanus, Cyperus tenorei, Cyperus tenorianus, Cyperus tuberosus, Cyperus variabilis, Pterocyperus esculentus, Pycreus esculentus"
2716226,Canada,Cyperus esculentus,Manitoba,Tier 2,species,Cyperaceae,"Chufa (Edible Variety), Chufa, Earth Almond, Ground Almond, Nut Grass, Water Grass, Yellow Nut Sedge, Earth-Almond, Edible Cyperus, Tigernut, Water-Grass, Yellow Nut-Grass, Yellow Nutgrass, Yellow Nutgrass,, Yellow Nutsedge, Perennial Yellow Flatsedge, Earth Nut, Tiger Nut","Chlorocyperus aureus, Chlorocyperus esculentus, Chlorocyperus phymatodes, Cyperus aureus, Cyperus aureus esculentus, Cyperus bahiensis, Cyperus buchananii, Cyperus bulamensis, Cyperus chrysostachys, Cyperus damiettensis, Cyperus esculentus angustispicatus, Cyperus esculentus esculentus, Cyperus esculentus evolutus, Cyperus esculentus macrostachyus, Cyperus esculentus princeps, Cyperus esculentus aureus, Cyperus esculentus cyclolepis, Cyperus esculentus heermannii, Cyperus esculentus helodes, Cyperus esculentus leptostachyus, Cyperus esculentus lutescens, Cyperus esculentus phymatodes, Cyperus esculentus sativus, Cyperus esculentus sprucei, Cyperus fulvescens, Cyperus gracilescens, Cyperus gracilis, Cyperus heermannii, Cyperus helodes, Cyperus hydra, Cyperus lutescens, Cyperus lutescens fulvescens, Cyperus melanorhizus, Cyperus melinorhizus, Cyperus nervosus, Cyperus officinalis, Cyperus pallidus, Cyperus phymatodes, Cyperus phymatodes heermannii, Cyperus repens, Cyperus ruficomus, Cyperus scirpoides, Cyperus sieberianus, Cyperus tenoreanus, Cyperus tenorei, Cyperus tenorianus, Cyperus tuberosus, Cyperus variabilis, Pterocyperus esculentus, Pycreus esculentus"
2716226,Canada,Cyperus esculentus,British Columbia,NA,species,Cyperaceae,"Chufa (Edible Variety), Chufa, Earth Almond, Ground Almond, Nut Grass, Water Grass, Yellow Nut Sedge, Earth-Almond, Edible Cyperus, Tigernut, Water-Grass, Yellow Nut-Grass, Yellow Nutgrass, Yellow Nutgrass,, Yellow Nutsedge, Perennial Yellow Flatsedge, Earth Nut, Tiger Nut","Chlorocyperus aureus, Chlorocyperus esculentus, Chlorocyperus phymatodes, Cyperus aureus, Cyperus aureus esculentus, Cyperus bahiensis, Cyperus buchananii, Cyperus bulamensis, Cyperus chrysostachys, Cyperus damiettensis, Cyperus esculentus angustispicatus, Cyperus esculentus esculentus, Cyperus esculentus evolutus, Cyperus esculentus macrostachyus, Cyperus esculentus princeps, Cyperus esculentus aureus, Cyperus esculentus cyclolepis, Cyperus esculentus heermannii, Cyperus esculentus helodes, Cyperus esculentus leptostachyus, Cyperus esculentus lutescens, Cyperus esculentus phymatodes, Cyperus esculentus sativus, Cyperus esculentus sprucei, Cyperus fulvescens, Cyperus gracilescens, Cyperus gracilis, Cyperus heermannii, Cyperus helodes, Cyperus hydra, Cyperus lutescens, Cyperus lutescens fulvescens, Cyperus melanorhizus, Cyperus melinorhizus, Cyperus nervosus, Cyperus officinalis, Cyperus pallidus, Cyperus phymatodes, Cyperus phymatodes heermannii, Cyperus repens, Cyperus ruficomus, Cyperus scirpoides, Cyperus sieberianus, Cyperus tenoreanus, Cyperus tenorei, Cyperus tenorianus, Cyperus tuberosus, Cyperus variabilis, Pterocyperus esculentus, Pycreus esculentus"
2716226,Canada,Cyperus esculentus,Nova Scotia,Class number 1,species,Cyperaceae,"Chufa (Edible Variety), Chufa, Earth Almond, Ground Almond, Nut Grass, Water Grass, Yellow Nut Sedge, Earth-Almond, Edible Cyperus, Tigernut, Water-Grass, Yellow Nut-Grass, Yellow Nutgrass, Yellow Nutgrass,, Yellow Nutsedge, Perennial Yellow Flatsedge, Earth Nut, Tiger Nut","Chlorocyperus aureus, Chlorocyperus esculentus, Chlorocyperus phymatodes, Cyperus aureus, Cyperus aureus esculentus, Cyperus bahiensis, Cyperus buchananii, Cyperus bulamensis, Cyperus chrysostachys, Cyperus damiettensis, Cyperus esculentus angustispicatus, Cyperus esculentus esculentus, Cyperus esculentus evolutus, Cyperus esculentus macrostachyus, Cyperus esculentus princeps, Cyperus esculentus aureus, Cyperus esculentus cyclolepis, Cyperus esculentus heermannii, Cyperus esculentus helodes, Cyperus esculentus leptostachyus, Cyperus esculentus lutescens, Cyperus esculentus phymatodes, Cyperus esculentus sativus, Cyperus esculentus sprucei, Cyperus fulvescens, Cyperus gracilescens, Cyperus gracilis, Cyperus heermannii, Cyperus helodes, Cyperus hydra, Cyperus lutescens, Cyperus lutescens fulvescens, Cyperus melanorhizus, Cyperus melinorhizus, Cyperus nervosus, Cyperus officinalis, Cyperus pallidus, Cyperus phymatodes, Cyperus phymatodes heermannii, Cyperus repens, Cyperus ruficomus, Cyperus scirpoides, Cyperus sieberianus, Cyperus tenoreanus, Cyperus tenorei, Cyperus tenorianus, Cyperus tuberosus, Cyperus variabilis, Pterocyperus esculentus, Pycreus esculentus"
2754732,Canada,Dioscorea polystachya,federal,Noxious weed,species,Dioscoreaceae,"Chinese Yam, Chinese-Potato, Cinnamon-Vine, Yam, Chinese-Yam","Dioscorea batatas, Dioscorea batatas clavata, Dioscorea batatas daikok, Dioscorea batatas flabellata, Dioscorea batatas rakuda, Dioscorea batatas tsukune, Dioscorea cayenensis pseudobatatas, Dioscorea cayennensis pseudobatatas, Dioscorea decaisneana, Dioscorea doryphora, Dioscorea polystachya elongata, Dioscorea polystachya tsukune, Dioscorea potaninii, Dioscorea pseudobatatas, Dioscorea rosthornii, Dioscorea swinhoei"
2864467,Canada,Butomus umbellatus,Alberta,Prohibited noxious,species,Butomaceae,"Flowering Rush, Flowering-Rush, Grassy-Rush, Water-Gladiolus, Greater Flowering-Rush","Butomus caesalpini, Butomus floridus, Butomus scutariensis, Butomus umbellatus albiflorus, Butomus umbellatus minor, Butomus umbellatus natans, Butomus umbellatus submersus, Butomus umbellatus terrestris, Butomus umbellatus umbellatus, Butomus umbellatus parviflorus, Butomus umbellatus scutariensis, Butomus umbellatus vallisneriifolius, Butomus vulgaris"
2864467,Canada,Butomus umbellatus,British Columbia,NA,species,Butomaceae,"Flowering Rush, Flowering-Rush, Grassy-Rush, Water-Gladiolus, Greater Flowering-Rush","Butomus caesalpini, Butomus floridus, Butomus scutariensis, Butomus umbellatus albiflorus, Butomus umbellatus minor, Butomus umbellatus natans, Butomus umbellatus submersus, Butomus umbellatus terrestris, Butomus umbellatus umbellatus, Butomus umbellatus parviflorus, Butomus umbellatus scutariensis, Butomus umbellatus vallisneriifolius, Butomus vulgaris"
2864467,Canada,Butomus umbellatus,Saskatchewan,Prohibited Weeds,species,Butomaceae,"Flowering Rush, Flowering-Rush, Grassy-Rush, Water-Gladiolus, Greater Flowering-Rush","Butomus caesalpini, Butomus floridus, Butomus scutariensis, Butomus umbellatus albiflorus, Butomus umbellatus minor, Butomus umbellatus natans, Butomus umbellatus submersus, Butomus umbellatus terrestris, Butomus umbellatus umbellatus, Butomus umbellatus parviflorus, Butomus umbellatus scutariensis, Butomus umbellatus vallisneriifolius, Butomus vulgaris"
2873815,Canada,Cerastium spp.,federal,Class 4 Secondary noxious weeds seeds,species,Caryophyllaceae,"Chickweed, Mouse-Ear Chickweed, Mouse-Ears, Mouse-Ear Chickweeds, Mouse-Ear","Alsine trivialis, Centunculus, Cerastium caespitosum, Cerastium vulgatum, Esmarchia, Leucodonium, Myosotis, Prevotia, Pseudocerastium"
2873815,Canada,Cerastium spp.,federal,Class 5 noxious weed seeds,species,Caryophyllaceae,"Chickweed, Mouse-Ear Chickweed, Mouse-Ears, Mouse-Ear Chickweeds, Mouse-Ear","Alsine trivialis, Centunculus, Cerastium caespitosum, Cerastium vulgatum, Esmarchia, Leucodonium, Myosotis, Prevotia, Pseudocerastium"
2874694,Canada,Tamarix sp,Saskatchewan,Prohibited Weeds,species,Tamaricaceae,Tamarisk,"Tamariscus, Trichaurus"
2874700,Canada,Tamarix ramosissima,Alberta,Prohibited noxious,species,Tamaricaceae,"Salt Cedar, Saltcedar, Pink Tamarisk, Salt-Cedar, Tamarisk, Tamarix, Odessa Tamarisk","Tamarix altaica, Tamarix amurensis, Tamarix gallica pallasii, Tamarix odessana, Tamarix pallasii, Tamarix pallasii brachystachys, Tamarix pallasii moldavica, Tamarix pallasii ramosissima, Tamarix pallasii tigrensis, Tamarix pentandra, Tamarix pentandra tigrensis, Tamarix ramosissima macedonica"
2874700,Canada,Tamarix ramosissima,Manitoba,Tier 1,species,Tamaricaceae,"Salt Cedar, Saltcedar, Pink Tamarisk, Salt-Cedar, Tamarisk, Tamarix, Odessa Tamarisk","Tamarix altaica, Tamarix amurensis, Tamarix gallica pallasii, Tamarix odessana, Tamarix pallasii, Tamarix pallasii brachystachys, Tamarix pallasii moldavica, Tamarix pallasii ramosissima, Tamarix pallasii tigrensis, Tamarix pentandra, Tamarix pentandra tigrensis, Tamarix ramosissima macedonica"
2888808,Canada,Knautia arvensis,Manitoba,Tier 2,species,Caprifoliaceae,"Bluebuttons, Field Scabiosa, Field Scabious, Gypsy's-Rose, Field-Scabious, Blue Buttons, Bluecaps","Knautia arvensis monstruosa, Knautia arvensis alpestris, Knautia arvensis arvensis, Knautia arvensis budensis, Knautia arvensis vulgaris, Knautia breindli, Knautia ceretanica, Knautia ligerina, Knautia veneta, Scabiosa carpatica, Scabiosa stricta, Scabiosia arvensis, Trichera arvensis"
2888808,Canada,Knautia arvensis,Saskatchewan,Prohibited Weeds,species,Caprifoliaceae,"Bluebuttons, Field Scabiosa, Field Scabious, Gypsy's-Rose, Field-Scabious, Blue Buttons, Bluecaps","Knautia arvensis monstruosa, Knautia arvensis alpestris, Knautia arvensis arvensis, Knautia arvensis budensis, Knautia arvensis vulgaris, Knautia breindli, Knautia ceretanica, Knautia ligerina, Knautia veneta, Scabiosa carpatica, Scabiosa stricta, Scabiosia arvensis, Trichera arvensis"
2888808,Canada,Knautiai arvensis,Alberta,noxious,species,Caprifoliaceae,"Bluebuttons, Field Scabiosa, Field Scabious, Gypsy's-Rose, Field-Scabious, Blue Buttons, Bluecaps","Knautia arvensis monstruosa, Knautia arvensis alpestris, Knautia arvensis arvensis, Knautia arvensis budensis, Knautia arvensis vulgaris, Knautia breindli, Knautia ceretanica, Knautia ligerina, Knautia veneta, Scabiosa carpatica, Scabiosa stricta, Scabiosia arvensis, Trichera arvensis"
2888942,Canada,Rumex sp,federal,Class 3 Secondary noxious weed seeds,species,Polygonaceae,"Dock, Sorrel, Docks","Acetosa, Acetosella, Analiton, Atecosa, Bucephalophora, Bucephalora, Centopodium, Emex, Eutralia, Lapathon, Lapathum, Menophyla, Nemolapathum, Oxylapathon, Patientia, Pauladolfia, Podocentrum, Rhodoptera, Steinmannia, Tomaris, Vibo, Vibones"
2891770,Canada,Impatiens glandullifera,Alberta,Prohibited noxious,species,Balsaminaceae,"Himalayan Balsam, Indian Balsam, Ornamental Jewelweed, Policeman's-Helmet, Purple Jewelweed","Balsamina glandulifera, Balsamina macrochila, Balsamina roylei, Impatiens candida, Impatiens cornigera, Impatiens glandulifera albida, Impatiens glandulifera pallidiflora, Impatiens glanduligera, Impatiens macrochila, Impatiens moschata, Impatiens royleana, Impatiens roylei, Impatiens roylei albida, Impatiens roylei candida, Impatiens roylei macrochila, Impatiens roylei moschata, Impatiens roylei pallidiflora, Impatiens sulcata glandulifera"
2913214,Canada,Galium spurium,Manitoba,Tier 3,species,Rubiaceae,"False Cleavers, Marin County Bedstraw","Aparine spuria, Galium agreste leiospermon, Galium aparine spurium, Galium aparine leiospermum, Galium aparinella, Galium spurium glabrum, Galium spurium echinospermum, Galium spurium genuinum, Galium spurium leiospermon, Galium tenerum, Galium vaillantii spurium"
2913214,Canada,Galium spurium,Saskatchewan,Noxious Weeds,species,Rubiaceae,"False Cleavers, Marin County Bedstraw","Aparine spuria, Galium agreste leiospermon, Galium aparine spurium, Galium aparine leiospermum, Galium aparinella, Galium spurium glabrum, Galium spurium echinospermum, Galium spurium genuinum, Galium spurium leiospermon, Galium tenerum, Galium vaillantii spurium"
2913214,Canada,Galium spurium,federal,Class 3 Secondary noxious weed seeds,species,Rubiaceae,"False Cleavers, Marin County Bedstraw","Aparine spuria, Galium agreste leiospermon, Galium aparine spurium, Galium aparine leiospermum, Galium aparinella, Galium spurium glabrum, Galium spurium echinospermum, Galium spurium genuinum, Galium spurium leiospermon, Galium tenerum, Galium vaillantii spurium"
2913548,Canada,Galium aparine,Manitoba,Tier 3,species,Rubiaceae,"Bedstraw, Cleavers, Catchweed Bedstraw, Cleaverwort, Goose Grass, Scarthgrass, Small Goose-Grass, Sticky-Willy, Stickywilly, White Hedge, Goose-Grass, Annual Bedstraw, Common Bedstraw, Goosegrass","Aparine hispida, Aparine vulgaris, Asperula aparine, Asperula aparine aparine, Asterophyllum aparine, Crucianella purpurea, Galion aparinum, Galium aculeatissimum, Galium adhaerens, Galium aparine angustifolium, Galium aparine intermedium, Galium aparine latifolium, Galium aparine agreste, Galium aparine fructibushispidis, Galium aparine hirsutum, Galium aparine marinum, Galium aparine microphyllum, Galium aparine minor, Galium aparine pseudoaparine, Galium aparine subglabrum, Galium aparine thalassicum, Galium aparine verum, Galium asperum, Galium australe, Galium borbonicum makianum, Galium charoides, Galium chilense, Galium chonosense, Galium hispidum, Galium horridum, Galium intermedium, Galium lappaceum, Galium larecajense, Galium parviflorum, Galium pseudoaparine, Galium segetum, Galium spurium echinospermum, Galium tenerrimum, Galium uliginosum, Galium uncinatum, Rubia aparine, Valantia aparine"
2913548,Canada,Galium aparine,federal,Class 3 Secondary noxious weed seeds,species,Rubiaceae,"Bedstraw, Cleavers, Catchweed Bedstraw, Cleaverwort, Goose Grass, Scarthgrass, Small Goose-Grass, Sticky-Willy, Stickywilly, White Hedge, Goose-Grass, Annual Bedstraw, Common Bedstraw, Goosegrass","Aparine hispida, Aparine vulgaris, Asperula aparine, Asperula aparine aparine, Asterophyllum aparine, Crucianella purpurea, Galion aparinum, Galium aculeatissimum, Galium adhaerens, Galium aparine angustifolium, Galium aparine intermedium, Galium aparine latifolium, Galium aparine agreste, Galium aparine fructibushispidis, Galium aparine hirsutum, Galium aparine marinum, Galium aparine microphyllum, Galium aparine minor, Galium aparine pseudoaparine, Galium aparine subglabrum, Galium aparine thalassicum, Galium aparine verum, Galium asperum, Galium australe, Galium borbonicum makianum, Galium charoides, Galium chilense, Galium chonosense, Galium hispidum, Galium horridum, Galium intermedium, Galium lappaceum, Galium larecajense, Galium parviflorum, Galium pseudoaparine, Galium segetum, Galium spurium echinospermum, Galium tenerrimum, Galium uliginosum, Galium uncinatum, Rubia aparine, Valantia aparine"
2913548,Canada,Galium aparine,Saskatchewan,Noxious Weeds,species,Rubiaceae,"Bedstraw, Cleavers, Catchweed Bedstraw, Cleaverwort, Goose Grass, Scarthgrass, Small Goose-Grass, Sticky-Willy, Stickywilly, White Hedge, Goose-Grass, Annual Bedstraw, Common Bedstraw, Goosegrass","Aparine hispida, Aparine vulgaris, Asperula aparine, Asperula aparine aparine, Asterophyllum aparine, Crucianella purpurea, Galion aparinum, Galium aculeatissimum, Galium adhaerens, Galium aparine angustifolium, Galium aparine intermedium, Galium aparine latifolium, Galium aparine agreste, Galium aparine fructibushispidis, Galium aparine hirsutum, Galium aparine marinum, Galium aparine microphyllum, Galium aparine minor, Galium aparine pseudoaparine, Galium aparine subglabrum, Galium aparine thalassicum, Galium aparine verum, Galium asperum, Galium australe, Galium borbonicum makianum, Galium charoides, Galium chilense, Galium chonosense, Galium hispidum, Galium horridum, Galium intermedium, Galium lappaceum, Galium larecajense, Galium parviflorum, Galium pseudoaparine, Galium segetum, Galium spurium echinospermum, Galium tenerrimum, Galium uliginosum, Galium uncinatum, Rubia aparine, Valantia aparine"
2914754,Canada,Galium verrucosum,federal,Class 3 Secondary noxious weed seeds,species,Rubiaceae,"Southern Cleavers, Warty Bedstraw","Aparine tricornis, Aparine verrucosa, Galium granulatum, Galium saccharatum, Galium saccharatum pleianthum, Galium sccharatum, Galium tricorne, Galium vaillantii halophilum, Galium valantia, Galium valantia halophilum, Galium verrucosum halophilum, Galium verrucosum verrucosum, Rubia tricornis, Valantia aparine, Valantia granulata, Valantia saccharata, Valantia tricornis"
